text,generated
"To the State Senate, Addressing my ultimate opinion, I believe should change the vote of the Electoral College into a popularbased vote. Examining a large number of articles which has fulfilled my understanding of the Electoral College including the process and diverse opinions of the Electoral College. This essay will propose the counterclaim the opposing side of why we should not change the process of vote in the United States and address the counterclaim of why the Electoral College should be changed to a popular vote. In order to understand each side, we must first comprehend the process behind the Electoral College. Posner stated, ""...it is the electors who elect the president, not the people. When you vote for a presidential candidate you're actually voting for a slate of electors"" 3. This is the one of the most important concepts to understand in the process of the Electoral College, for we must know that each vote you compose, you vote for a slate of electors, who will basically vote for their candidate. ""The Electoral College is a process, not a place"" Office of the Federal Register, 1. This lets us put down a foundation of the Electoral College as well.

According to Plumer, ""Perhaps most worrying is the prospect of a tie in the electoral vote"" 2. This indicates how the tie could carry the vote to the House of Representatives, where the federal judgement takes place of voting for the president. Not only this, but Plumer also stated,""Because each state casts only one vote, the single representative from Wyoming, representing 500,000 voters, would have as much say as the 55 representatives from California, who represent 35 million voters"" 2. This statement from Plumer strongly imposes the knowledge that this tie carried to the House of Representatives would hardly reflect the will of the people due to census of the population. This article highlighted that the vote in 2000 where the system actually seemed to flaw when Gore recieved a higher popular vote than Bush, however, Bush received a higher electoral vote. In this situation, is this truly fair? This example dipicts how the vote is truly determined on a group of people from the population rather than a vote depending upon the entire nation itself. Plumer stated, ""...the electoral college is unfair to voters...swing states..."" 2. This brings us the idea of the swing states and how the candidates in the winnertakeall system do not bother to go to states they know that they have no chance of winning, which harshly reveals that some votes may be biased from the electors ignoring other states. ""It's official: The electoral college is unfair, outdated, and irrational"" Plumer,2. This concludes how biased the Electoral College can be when it comes to ties, representatives, the disaster factor, and a great multitude of concepts and situations where the Electoral College has flawed.

Now, I have also read articles that contained letters that emphasized why the Electoral College should not be changed in any way, due to the ""...Certainty of Outcome...Everyone's President...Swing States...Big States... Avoid RunOff Elections..."" Posner, 3. These subtitles are points that Posner focused on that he believes can persuade why the Electoral College is somewhat efficient. In each of these points, I can counter that the certainty of the vote is false due to the fiasco of Gore and Bush in 2000, as well as the concept of the House of Representatives that I mentioned earlier as well. In the factor that Posner mentioned in his point of everyone's president, I do not find this very accurate due to the reason that our vote relies on a slate of electors, not us entirely, as it would in a popular vote. In swing states, it mentions in the article of Plumer that a winnertakesall method is unfair to voters because electors ignore states that they do not have confidence in winning the vote. A major point that I disagree with would be the point that Posner pointed out with Big States, where he mentioned that,""The Electoral College restores some of the weight in the political balance that large states by population lose by virtue of the malapportionment of the Senate decreed in the Constitution..."" 3. In this, I would argue that this is unfair, because of the inequality of representatives due to population, which is not the voter's decision. In the statement of Avoid Runoff Elections, Posner states that, ""The Electoral College avoids that problem of elections in which no candidate receives a majority of the votes cast"" 3. I find this false due to the reason that the Electoral College is based on a different amount of voters and electors in each state, which in turn is viewed unfair because there is a factor of the swing states once again, explains that some electors choose states over another which lets us show how unfair the Electoral College is, generally speaking.

In conclusion, we have established our opinion on why the vote should be changed into a popular vote instead of the Electoral College due to a myriad of concepts, such as the disaster factor in 2000, why swingstates are unfair, the prospect of a tie in the electoral vote, just to reveal the tip of the iceberg in our arguments of understanding why the Electoral College is biased, irrational, and unfair. We have also covered the counterclaims and reasoned them with logic, reality, and true rationality of why the Electoral College shoud be abolished in the vote of the President of the United States of America.",0.0
"Nearly everyone in the United States has a car, if they're of age. Many people would probably argue that they need cars. How else would you get somewhere? Well, there are plenty of alternatives to driving, and other ways to just cut back. Limiting car usage has become rather popular recently. Even though there are some disadvantages from limiting car usage, there are so many more advantages that are extremely beneficial.

Pollution has always been a big problem almost everywhere in the world, and cars have a huge influence on it. Pollution can affect people's health and damages the environment. In Paris they put up a partial driving ban to clear up horrible smog. ""Congestion was down 60 percent in the capital of France, after fivedays of intensifying smog..."" Source 2. It only took one day of a driving ban to clear up the smog. Imagine how much less pollution there would be if people limited driving for multiple days, even maybe weeks, or months? It's not like you have to permanently give up driving, just limit it when you can.

Limiting car usage can also help reduce stress levels and make you happier. It might sound crazy at first because, well how would you get places? Wouldn't that cause more stress? Vauban, a city in Germany, is a city that ""forbids"" parking, driveways, and houses with garages. They strategically put stores and buildings within an idealistic walking distance. ""when I had a car I was always tense. I'm much happier this way,' said Heidrun Walter, a media trainer and mother of two"" Source 1. If a working mother can do it, so can you. When you're always inside and juggling your kids and their needs, you'll most likely be tense and always feel busy. When you have no other option, besides paying over fourty grand for a space in a parking garage, than to walk somewhere, you'll get to be outside and experience socialization and the fresh air. In my opinion that sounds way better than being confined to a little car when you have to go somewhere.

Obviously there are uncountable benefits that come from limiting car usage. I don't know about you, but honestly I would prefer limited car usage. Until someone takes action to start making it easier to access places we would normally need our car to get to, limiting car usage is not going to be easy.",0.0
"Ever since their creation, cars have been the main method of transportation. However, in recent times cars have become less popular because of the issues that they cause. Limited car use would be very advantageous because vehicles discourage physical activity, make pollution, and cost everyone money.

An advantage of limiting the use of cars is that they discourage physical activity. Reliance on a motorized vehicle for transportation from place to place results in little to no physical activity. Cars have replaced the use of bicycles, skateboards, and regular walking, their use seemingly reserved only for the youth. In a car free society such as Vaunban, Germany, the ""swish of bicycles and the chatter of wandering children"" can be heard by anyone walking down the street Source 1. This clearly shows that when cars are used less, people engage in more physical activity. This is the same case for Bogota, Columbia where the Day Without Cars is a big hit. Just in the third year of this event, over 118 miles of bicycle paths have been constructed in the city Source 3. Limiting the use of cars is definetely advantageous because they discourage physical activity.

Limiting the use of cars would be incredibly beneficial because they make pollution. The billions of vehicles in the world create unbelievable amounts of pollution. In Europe, ""passenger cars are responsible for 12 percent of greenhouse gas emissions"" and ""up to 50 percent... in the United States"" Source 1. The pollution from the increasing amounts of cars in compacted areas ""are chocking cities"" Source 1. Nearly nothing else creates that much pollution. The only thing that cars are second to in the pollution rates are the monstrous power plants that continuously belch smoke into the atmosphere Source 4. If the use of vehicles decreases, then ""it will have beneficial implications for carbon emissions and the environment"" Source 4. This evidence clearly supports that the use of vehicles is causing a huge amount of pollution. Thus, limiting the use of cars would be incredibly beneficial because they make pollution.

Decreased use of automobiles would be extremely advantageous because the they cost everyone money. Expenses such as constant maintanance and fuel cost the average car owner a large chunk of their salary. In April 2013, the average miles driven per person was down by 9 percent, equivalent to the rate in January 1995 Source 4. The most likely cause is that ""cashstrapped Americans could not afford new cars"" Source 4. The high cost of cars and their maintanace is a huge burden on the backs of the average vehicle owner. Not only does vehicles cost the individual person, but they have large effects on the government. In the sixyear federal transportation bill, the cost of the highways was 80 percent, and only 20 percent was available to all other forms of transportation Source 1. This issue has caused the legislators to get involved with the problem. Obviously, decreasing the amount of automobiles would be extremely advantageous because they cost everyone money.

Limited car use would be very advantageous because vehicles discourage physical activity, make pollution, and cost everyone money.",0.0
"Imagine a life without cars. All those paved roads completely empty with no traffic and no honking horns. Sounds like a peaceful community to me. Limiting cars could be a huge advantage to our world. Reducing these big pieces of metal flying all over our roads could help our environment, save tons of money, and improve our safety.

Recently, I've heard about all the well known car dealers pushing hybrid cars and trying to design a environment friendly vehicle. But in reality, the only big step to helping our planet is to reduce cars overall. Studies shown that green house gases are ""... up to 50 percent in some carintensive areas in the United States"". Not only is the green house gas rate going up, but pollution, carbon emissions, and smog are as well. In Paris, France they had to ban driving for a couple of days as the pollution produced smog. ""Last week Paris had 147 micrograms of particulate matter PM per cubic meter compared with 114 in Brussels and 79.7 in London..."". The numbers keep rising in Europe and the USA. Picture what our environment is going to be like in 20 years if we keep this pace up. Without these machines we could reduce the number of micrograms, produce the harmful gases from affecting the environment, and stop polluting the air we breathe.

Everyone likes to save money, whether it's with coupons or getting the best prices possible. So how would you feel if you had the ability to save thousands of dollars a year? With reducing cars, you can save your money by public transportation, not paying for a car insurance, and not paying for a car in general. Not getting a car may seem strange as you need to get to location A and B. But in Vauban, Germany cars are not allowed and they seem to be doing just fine. Reports say ""Vauban, home to 5,500 residents within a rectangular square mile may be the most advanced experiment in lowcar suburban life"". Even though they aren't aloud personal cars, they can walk, bike, or take a tram anywhere they need to go! Also in most parts of America they now have carpooling apps, public transportation, and shared vans! So instead of paying huge amounts of money for gas, a car, and car insurance, why not just tag along for a ride or get some excersize!

As you watch somebody drive off, dont you worry about their safety? Every year there are more percentages of deaths and injuries in cars then there is in any other motor accident. We can prevent drunk driving, car crashes, and the amount of injures and deaths by reducing cars. I hate hearing those unbearable stories about teenagers getting behind the wheel under the influence causing crazy car wrecks. To avoid that we can allow public transportation, removing any crashes and improving the safety of our generation. Also, the traffic jams that make people stressful and angry increase the crash rates as aggresive driving is very dangerous. To prevent that we can just walk, allowing us to enjoy our clean air and get excersize.

In conclusion, cars have changed our way of life for the good and the bad. Even though they help us get to our destination, they affect our environment, our money, and our safety. If we reduce the amount of cars driven we can help our environment by lowering the rate of greenhouse gases, pollution, and carbon emissions. Also we save tons of money as we dont spend thousands of dollars on cars, and their needs. And finally, reducing cars saves tons of lifes as drunk driving and car crashes are avoided allowing the death and injury rates to decrease. So next time you're walking down the street, think about how your community would be without these machines.",0.0
"Many countries and places are starting to reduce their usage of cars. In multiple places they are to considered ""carfree"" or they have ensued partial car bans, even going as far as setting a specific day to ""Carfree Day"". The issues in most of these places is the reduction of the smog that is thought to be produced by diesel vehicle. The fights against pollution are really starting to take effect in a multitude of places, such as, Vauban, Germany. Paris, France and bogota, Colombia. And their efforts against pollution is really starting to take ahold and become popular.

In Vauban, Germany The people of this high class community have completely given up their vehicle. In Vauban, street parking and other car related items are forbidden in the ""experimental new district"". The main thoroughfare however, is one of the few places on the edge of the city where car ownership is allowed. But, there are only ever two places to park. A large set of garages at the very edge of the development. Where said car owner would be required to but a space and a home for 40,000. Just for a parking lot.

Resulting factors from this CarFree suburban, people seem to be happier without their vehicle. vaughn's residents seem to rather enjoy ""the swish of bicycle tires, the chatter and laugter of the wandering children, drown out the occasional distant motor."" Vauban is to be considered a main component of a movement called ""smart planning"". When finished in 2006 57 percent of it's residents sold their vehicle to move into the residence.

Germany's efforts in the past two decades have never been as successful as Vauban has been. With its 5,500 residents withing a rectangualr square mile, it is considered to be on of the most advanced experiments in lowcarcarless suburban life. Germany has been attempting to make suburbs more compact and more accessible to public transport. Whether it be bikes, walking, skates or some form of physical transport. Near by these carless suburbs, they place stores along a main street near the suburb and not in some mall miles away on a interstatehighway.

Even though Germany is trying to create a utopia of carless suburbs there are still places that still thrive on the dream of large New Yorkian style suburbs, private garages and spread out homes. These were the deam towns of the 1950's. Granted some of these ideas are still highly appealing to most places, places are staring to look more and more Vaubanlike.

In Paris, France Paris enforced a partial driving ban on it's residents to help clear out the choking smog, which is rival to that of Beijing, China. Paris officials ordered motorists with evennumbered license plates to keep their cars at home or they will be fined 22 euros or 31 in American currency. The same ensued for those with oddnumbered plates the next day.

Due to this ban and fine on automobiles, almost 4,000 people had their cars impounded due to their reactions to getting a fine. Granted in the same token street congestion was down nearly 60% in France's capital. France, and Paris officials blammed diesel vehicle for their abundance of smog, although there is a tax that favors diesal gas instead of regular gasoline. So in turn to this gas tax, diesal made up 67% of all vehicle in France.

Unfortunately due to the high percentage of diesal vehicle the Paris has more smog that any other European capital. Although this ban did have a few consiquences, delivery companies complained of lost revenue. While people with plugin cars, hybrids, and cares carrying three or more passangers. People found that public transit was completely free of charge during the experimental period of this car ban. The smog thankfully cleared just enough that the ruling French party to rescind the car ban for oddnumbered plates a few days later.

In bogota Colombia Colombian officials set to spread a program across to ohther countries. Millions of Colombians hiked, skated, biked, and or took buses to work durring carfree day. For a period of three years Colombia has dedicated one day to carfree day, all violators would be fined 25. In a city of 7 million. The goal is to reduce and promote alternative tranportations to and from work, school, home, and to reduce smog levels umungst the city.

Despite the heavy rains and grey skies, the turnout was more than expeced. And for the first time, two other Colombian cities joined into the event, spreading it further than ever. Officials from other countries came to bogota to see the carfree event and were exstatic. Claming that the people of Colombia were generating a revolutionary change, and it's crossing borders.

This day has been a work in progress ever since the mid 1990's. bogota has seen the construction of 118 miles of bicycle paths. The most any Latin American city has ever seen in years past. An abundance of parks and sports centers have popped up, sidewalks that were small, worn and pitted have been completely replaced with smooth broad sidewalks and paths. Even new upscale dining and shopping districts have popped up due to this carfree day.

Goals set by President Obama are seemingly being unveiled as time passes due to studies suggesting that Americans are buying fewer cars, and all together driving less and less as time passes by. With the United States being one of the worlds largest car capitals, it seems that love for cars is dwindleing with efforts to keep down pollution and smog levels.

The most accurate assumption today as to why the US's love and total buying of cars has dwindled so drastically is due to the recession that we had experienced. Cashstapped Americans couldnt afford to buy new vehicle and that seems to be a persistant happening as the years pass. Unfortunately major car companies are starting to suffer due to this fall of people indulging in a car purchase.

Companies such as Ford and Mercedes are already starting to ""rebrand"" themselves as mobility companies and reorganising their product with wider varieties. Not only has car buying dropped, so has the rate of people between the ages of 1639 getting a license. Most people are turning to carpooling, walking or public transportation to get to their jobs, or other places, so in turn, getting a license is in not in the forefront of their mind.

Many countries are getting on the bandwaggon of fighting against pollution, ensueing laws against driving all together, creating temporaty or partial bans. And they see a difference in their smog, pollution levels. These peoplecountries are taking the innitiative to take care of the major underlying problems to much bigger problems such as global warming and problems of that nature. There are changes happening, and these changes are benefiting everyone.",0.0
"Dear senator, the Electoral College has always been a good way to elect our leaders, and it is the best way to do it. It has the ability to use swing states for better voting, larger and smaller states get different amounts of electoral votes, and presidents cannot be elected by a region alone.

The effect of having swing states because of the Electoral College is a positive one because when a state feels like they have a chance of having their candidate win, they put more thought into the vote they cast knowing that their vote counts. Having voters put more thought into their votes instead of not caring as much gives the better candidate a greater chance of winning, if one candidate was truly better than the other. The more thoughtfull candidates in a swing state will pull more information from the candidates campaigns. Popular vote does not use the winner takes all method so the idea of swing states will no longer have any effect in the election.

Another great reason why the Electoral College is better than popular vote is because depending on the size of the states a certain amount of votes is given to the electors. Larger states get more attention from presidential candidates because of the majority vote in the particular state. if there was only popular vote then presidential candidates could waste their time on smaller states when they could of been winning larger states. The varying amount of electoral votes for each state depending on its size also allows for a more equal and fair election, due to the less populated states not being able to have more electoral votes then the more populated states.

The Electoral College allows that presidential candidates cannot win the election by regional appeal. This means that if a particular region favors a candidate they cannot win by only a single regions votes. This makes the candidates campaign less in regions that are more likely to be won and more in other regions. But with the Electoral College this makes it harder for a candidate with only regional appeal to win because other regions feel like their votes will not be as effective towards the election. With popular vote a presidential candidate will not know where to campaign and where not because there is no winner take all method.

This is why I belive that having the Electoral College is superior to popular vote when we the people vote for presidential candidates.",0.0
"The Electoral College is an outdated system of voting. There are few weak reasons why it should be carried out as the nations voting process. The United States of America should change to election by popular vote for the presidency.

Admmitedely, the winner take all system is a fair way of deciding the votes. In the first article ""What Is the Electoral College?"" by the Office of the Federal Register, the author asserts, ""Most states have a winnertakeall system that awards all the electors to the winning presidential candidate."" If a presidential candidate spends lot of time, effort, and money in a campaign for a ""swing"" state he should be awarded all the votes for winning that state. It is a high risk but high reward to spend all that time and money to only earn sixty percent of the votes. That is why a ""winnertakeall"" is crucial. To add on, the author of the first article mentions, ""Each candidate running for President in your state has his or her own group of electors. The electors are generally chosen by the candidate's political party, but state laws vary on how the electors are selected and what their responsibilities are..."" This is saying that a candidate chooses his or her electors, and you vote for the electors to then choose the candidate you voted for. However the people should have the right to directly choose the candidate of his or her choice. Therefore, the electoral college is outdated and must be eliminated.

To start off, Bradford Plumer the author of ""The indefensible Electoral College: Why even the bestlaid defenses of the system are wrong"" states, ""Under the electoral college system, voters vote not for the president, but for a slate of electors, who in turn elect the president."" Every vote counts. But why make a vote more powerful than another. Citizens shouldn't be given a special vote just because they were chosen by the candidates party. Additionally, Plumer explains, ""If you lived in texas, for instance, and wanted to vote for John Kerry, you'd vote for a slate of 34 Democratic electors pledged to Kerry."" Why should kerry earn 34 electoral votes. He should earn the amount of voters in that state he persuaded to vote for him. He should not earn the electoral votes of all the people that did not think he was the best presidential candidate. Every vote should count, and that is why the electoral college should be eliminated.

Secondly, Plumer claims ""Perhaps most worrying is the prospect of a tie in the electoral vote. In that case, the election would be thrown to the House of Representatives, where state delegations vote on the president. The senate would choose the vicepresident. Because each state casts only one vote, the single representative from Wyoming, representing 500,000 voters, would have as much say as the 55 representatives from California, who represnt 35million voters."" This method is rediculous. A state with one representative should not have the equal amount of power as a state with 55. If popular vote is made the way of electing then the odds of a tie would be nearly impossible. Also Plumer adds, ""Al Gorethanks to the quirks of the electoral collegewon the popular vote but lost the presidency."" This means more people thought he was better suited to be the President of the United States, but Bush won because of the ""quirks"" of the electoral college. All in all, the electoral college is unfair, and creates more problems then popular vote.

The United States of america should change from the electoral college to popular vote. The outcome would be better for the country, and fairer to the candidates. That is why the electoral college should be eliminated.",0.0
"In the world we live in today, cars are used by people nearly everyday. To some they are looked at as a need such as water, food, or shelter rather something we want to improve our life. Although, it may improve our lives in the particular moment to some degree, we fail to see the greater and more longterm effects from everyday car usage. The following sources reviews these effects and reveals the problems and solutions we may have to fix them.

One of the more serious and more recognized problems from car usage is the steady increase of greenhouse gas emissions produced from vehicles all over the world. Passenger cars are responsible for 12 percent of greenhouse gas emissions in Europe. Vauban, Germany is an example of the effort being made to reduce these greenhouse gas emissions, this experimental city is trying to remain ""carfree"" and in doing so the city itself has to make its own changes. This basic precept is being adopted around the world by trying to compact suburbs and make them more accessible by public transportation.""When i had a car i was always tense. I'm much happier this way"" said by heidrun waltersource 1. With this new experiment, people are finding ways to adapt and live the changed life while others actually feel better off.

Another serious and impacting issue from car usage is the increase in smog over big named cities. In paris, after days of a near record breaking pollution, paris bans driving throughout the city in attempt to clear up the skies. Diesel fuel is looked at as main problem paris faced in cleaning out the intensifying smog, since a france tax act favors diesel over gasoline it displays an issue the france government must correct in their own wrong doings. A different look towards car usage is that recent studies show americans buying fewer cars, getting fewer and fewer licenses, and also driving less overall. If this pattern continues there will be positive reinforcements for carbon emissions and the environment, since its the and largest emission producer in America. The internet brings a whole other chess piece to the game allowing kids to feel more connected with people without driving anywhere. ""pedestrian, bicycle, private cars, commercial and public transportation traffic are woven into a connected network to save time, conserve resources, lower emissions and improve safety."" said by Bill Ford executive chairman of the Ford Motor Companysource 4.

A program set up in bogota, colombia is a program developed to promote alternative transportation and reduce smog. ""its a good opportunity to take away stress and lower air pollution."" said businessman carlos arturosource 3. Sports centers and parks have also increased throughout the citybad conditioned sidewalks have been replaced with smooth onesrush hour restictions have been cut largely and high class shopping districts have also been created. This program is already looked at by many countries and is being observed by the world like an exciting experiment.

There are many advantages to limiting car use and these are just few of them. Overall, the advantages observed are just from the few examples of less car use that we have, if more people look towards this problem of over used cars.",0.0
"When electing the president of the United States, you must vote in favor of the president you want. However, instead of coming down to popular vote, the system uses the Electrolar College to decide. The electoral Vote works in that the people of a certain states votes for their candidate and the majority of people who vote for a certain president give their votes to a slate of voters. What this means is that the popular vote within a state wins the electoral votes of the electors who then vote for the president. Many people dislike this system including myself. I disaprove of this system because it limits representation, permits the disinterest of voters, and reduces a candidates interest in a state.

One major problem with the Electoral College voting system is that it limits representation of the people. The Electoral COllege votes work so that the population of a state directly effects the amount of votes that states receives. For example, Wyoming only has about 500,000 voters so it only receives one electoral college vote. Because there is only one vote for wyoming, the 500,000 voters do not have acurate representation in a vote that has a total of 270 electoral votes. There have also been times in which a president has won the piopular vote but lost the Electoral College vote. This was seen in the 2000 vote of Bush versus Gore when Gore won the popular vote and Bush won the electoral vote.

One might claim that because the amount of electoral votes for a state is based of the population, it is fair. However, I believe that the popular vote is more fair because it expresses the opinion of the majority. In some states, there is a large majority of people running for a single party. This can be observed primarily in Texas where an overwhelming majority of voters are Republican. Therefore, the Republican president wins Texas almost every election period. This can be frustrating for Democrats who live in Texas because they know that their vote does not matter causing them to lose interest in voting in the first place. This is not fair for those people nor is it particularly good to express as an American trait.

As stated before, the larger the population of a states, the more Electoral College votes that state gets. This leads to a small group of ""big states"" that have such a large amount of votes, they are the target for candidates to try to persuade to vote for them. On the opposite side of the spectrum, most of the other 50 states have a smaller amount of votes and are less of an objective for candidates to acquire. In many states throughout an election preiod the period in which candidates move to diferent states giving speeches the candidates never make an appearance in their state at all. This is observed in the 2000 election in which seventeen states did not have the candidate make an appearance at all. This also can lower interest in voting for the president.

The Electoral college voting system is not fair in the way the present system works. The system does not show proper representation of the people, does not promote interest in voting, and causes a candidate to ignore the states in which do not have a large amount of electoral votes. Moving to popular vote will fix all of these problems and will improve the way we vote for our president.",0.0
"Dear Senator, Concerning the topic of the merits and demerits of the Electoral College, herein abbreviated as EC. The Electoral College, through which our president and vice presidents currently are selected, is an institution that concerns many people in the United States. Some claim that the Electoral College is ""an anachronism, a nondemocratic method of selecting a president that ought to be overruled by declaring the candidate who receives the most popular votes the winner."" Posner Though the lack of control over the president of the United states election is disconcerting, the Electoral College, as you are aware is beneficial to elections, for example, it allows disputes to be settled over ties and complications in the popular voting process to be reduced, and minimises the amount of votes necessary for tallying, the Electoral College also provides accurate representation to citizens in certain areas. However, is this appropriate? Can the single justification for the disconnection from citizens of a nation to their president be justified on convenience? From what most sources suggest, the Electoral College is a safety system, in place to minimize the risk of complications arising from the voting process. The use of the Electoral College in this manner is unsettling to the American voter, and poses many risks for the basis of the United States. Therefore, the Electoral College should not be allowed to continue in its current manner.

Foremost, the EC as a method of backup to reduce risk of complications in popular voting is inappropriate. In theory, the EC is not invalid however, the way in which it is implemented is prone to error, or lack thereof, for reasons that harms the voter's representation. As each citizen votes, heshe votes for an EC slate, with each party selecting a slate of electors trusted to vote for the party's nominee. Richard Posner in his publication ""In Defense of the Electoral College: Five reasons to keep our despised method of choosing the President,"" states that, ""it is entirely possible the the winner of the electoral vote will nto win the national popular vote."" However, Posner, immediately states thereafter, ""yet, that has happened very rarely."" Posner is correct in this case that this phenomena does happen rarely. The reason for this happening rarely is the fact that the EC adopts a ""winnertakeall"" voting scheme, where the majority candidate wins all of the EC votes for a specific state. To understand how this is a poor way of electing a president, a view into one's ethicality is necessary. The president of the United States is meant to represent the largest amount of the population, inevitably, there will be many that are unhappy with their president. Representing the largest amount of the US population requires that the candidate in question, theoretically, receives the most votes by popular polling. An informed American studies the resolutions and principles of potential candidates, and makes an informed decision as to which one represents their resolutions and principles. Upon deciding which candidate suits their needs, this example citizen casts hisher vote. This vote is a marker which signifies that a certain candadate will, if elected, represent this voter most. Should more than 50% of Americans decide that a certain candidate suits them best, that candidate will represent the largest amount of the American population. The EC, in comparison, awards the full amount of votes possible to the winner of the majority of electors. If 55% of the electors vote one way, and 45% in the opposite direction, the 55% will take precedence, and win the total possible votes for that state. Unfortunately, certain citizens who would have been represented accurately by popular polling may be deprived of the representation by the EC. The disconnect between the American citizen and the president of the United States is detrimental to the whole nation, including the executive body.

The Electoral College is criticized to have disconnected the United States citizen from hisher presidential candidates. However, this has been justified with the claim that ""the EC saves the complications of polling the entire American population."" There are inherent risks with polling the entire population: the fact that there are too many votes to keep an accurate count of. Keeping accurate track of said votes, however, is the responsibility of the current president, who, even during the end of his term, must represent the people who voted for him in providing them with a way to elect their president of choice. In this case, ""practical"" justification signifies the lack of interest in allowing the United States citizen to vote. A dispute of outcome in popular vote is high, the possibility of dispute in the EC is less, due to less electors being polled. The EC attempts to provide an accurate representation of the population, ensuring that the candidate selected is a candidate that suits most of each region, not one in specific. Unfortunately, despite efforts, this system is not accurate. Posner states in his publication that, ""the most thoughtful voters should be the ones to decide the election,"" morally, his reasoning is spoton. An uneducated voter is dangerous to the society heshe lives in, regardless of country. By contrast, the United States guarantees every citizen a right to vote for hisher representatives pursuant to this mandate, a person of great power cannot be allowed to arbitrate that ""only educated voters should decide the election,"" simply because an educated voter is not defined, and cannot be defined.

Large states also play a role in the EC's inaccuracies. While one may argue that larger states have more citizens, therefore, a candidate chosen by popular vote represents those citizens, regardless of their geographic location, smaller states, argue, conversely, that states, as defined entities, should have the power to have equal representation in congress, and the EC. Reflecting back to the resolution of malapportionment of the Senate, two senators were granted to each state, regardless of size. The Electoral College, however, does not apportion this representation evenly for smaller states. Popular vote, obviously, depends on the population of a certain state for a candidate to be elected. The EC also depends on a state's population. Smaller states who do not have many EC votes arguably should have a chance for an equal vote, as the Senate provides for in the United States congress. The EC does not represent this opposite side to representation.

Understanding the root of this argument is crucial to being able to make a difference. Where accuracy is possible, it should be achieved, where accuracy is seemingly impossible, it should be striven for. Allowing the EC to continue in its current manner is inaccurate, by any standard, and sacrifices accuracy and representation for convenience of election. The EC should, when properly instituted, regard itself as a body where the people are further supplemented in their popular representation, not opposed. Senator, I have left the personal remarks to the ending of this letter, but would like to stress my discontent with the EC as it stands today. I understand there are practical limitations that cannot be met, I understand that the EC may be more convenient when it comes to hiring employees to track votes, and coordinate the process as a whole, but it is something that must be done, and striven for, in the most accurate way possible. You, Senator, were elected by popluar vote because the population chose you as the candidate that best suited our interests, and were most likely to defend our interests in the face of opposition. Where we have benefitted you from voting as we have, we request you now represent us in the election of our presidential candidate that best suits our interests nationally. For the reasons provided theretofore, we strongly urge a negation of the Electoral college in favour of a more accurate voting method.",0.0
"Sometimes you don't need a car to go some place, you have choices like take the bus, or use your bike, but sometimes you need a car to go some place far away. I will discuss about the advantages of limiting car usage. I feel that the cars are important but we can live without the because we have others sources to transported and don't expent to much money.

First of all, commercial and public transportation are woven through a connection of network to save time, to conserve resources, lower emissions and to improve safety. Theres a lot of accidents that people commit because a car, sometimes they are tired and don't pay attention to the road, they get distracted by something, and sometimes theres no parking lad for a car. A car is a responsibility. When you have a car you can get tense because, you have to expent you money filling the tank of gas, and repair something if is broken, but sometimes you don't have the money for do that and you take the bus or the subway because is less expensive. People have their cars impounded fot their reaction to the fine, cold nights and warm days caused the warmer layer of air to trap car emissions. people sometimes said that they can't live without a car, if you get to think, they're sometime wrong because there's many public transportation.

In addition, if people don't have a car it would be a impact to people because everybody would be on the streets, and everything would be full of people, but without a car we can get to safe more the atmosphere. Sometimes we have carfree days to save the environment of our world, it's a good opportunity to take away stress and lower air pollution and the turnout was large. The day without cars is part of an improvement campaign. parks and sports centers also have bloomed throughout the city, pitted sidewalks have beed replaced bye broas, smooth sidewalks, arushhour restrictions have dramatically cut traffic, and new restaurants and upscale shopping districts have cropped up. The united states, with its broad expanses and suburban ideals, had long been one of the world's prime car culture. With all these canges, people who stopped car commuting as a result of the recessin may find less reasons to resume the habit.

In Conclusion, have a car it's a responsibility that people have to have, we don't need a car sometimes, but sometimes we do. I feel that the cars are importants, its fine that we get to save the environment but without a car we don't get to go to place we want to go everytime we want.",0.0
